eventSindID,eventDescription,eventDescriptionUkranianLang,eventDescriptionEnglishLang,ISODate,latitude2,longitude2,categoryHealthFacilitiesDamagedDestroyed,Infrastructure: Hospital,Infrastructure: Health Transport,Infrastructure: Other,HealthWorkersAttack: Health Building,HealthWorkersAttack: No Information,HealthWorkersAttack: Everyday Activities,HealthWorkersAttack: Outside Health Facility,categoryHealthInfrastructure,categoryHealthWorkersAttacked,Number of Attacks on Health Facilities Reporting Destruction,Number of Attacks on Health Facilities Reporting Damaged,Health Workers Killed,Health Workers Kidnapped,Health Workers Arrested,Health Workers Injured,Health Workers Assaulted,Perpetrator of Attack,Type of Perpetrator,Weapon Used,Weapon Delivery
35051,28 February 2022: Health care assets were seized from a pharmacy. Violence with heavy weapons reported. ,"28 лютого 2022 року: З аптеки викрадено вироби, також повідомлялося про насильство із застосуванням важкої зброї.","February 28, 2022: Products were stolen from the pharmacy and reported violence with heavy weapons.",2022-02-28 00:00:00,49.4871968,31.2718321,0,0,0,1,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":true}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]",[null]
36774,March 2022: An ambulance was shot at by Russian forces. No casualties were reported. This was the second ambulance targeted on the same day. ,"Березень 2022 року: Російські війська обстріляли автомобіль швидкої допомоги. Про постраждалих не повідомляється. Це вже друга швидка, обстріляна того ж дня.","March 2022: Russian troops fired at an ambulance.The victims are not reported.This is the second fast, fired on the same day.",2022-03-01 00:00:00,51.4929272142,31.2979785093,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Firearm""]","[""Not Applicable""]"
34298,01 March 2022: A polyclinic was destroyed by an airstrike. Everyone was evacuated the following day.,1 березня 2022 року: Поліклініка зазнала авіаудару та була зруйнована. Наступного дня всіх евакуювали.,"March 1, 2022: The polyclinic was shot down and was destroyed.The next day everyone was evacuated.",2022-03-01 00:00:00,50.6441608339,29.9265217864,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",1,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Air-launched""]"
31451,01 March 2022: An anaesthesiologist was reportedly killed after her car was shot at whilst taking her injured nephew to hospital.,1 березня 2022 року: Внасділок обстрілу автомобіля вбито анестезіолога. Медик траспортувала до закладу охорони здоров'я свого пораненого племінника. ,"March 1, 2022: Anesthesiologist was killed.The doctor trassed to the health care institution of his wounded nephew.",2022-03-01 00:00:00,50.3657144,30.2280085353,0,0,0,0,0,0,0,1,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":true}",0,0,1,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Firearm""]","[""Not Applicable""]"
31452,01 March 2022: A rehabilitation centre was reportedly shelled by Russian forces.,1 березня 2022 року: Війська РФ обстріляли реабілітаційний центр. ,"March 1, 2022: Russian troops fired at the rehabilitation center.",2022-03-01 00:00:00,50.6470862598,29.9421966131,0,0,0,1,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":true}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
31453,01 March 2022: A multidisciplinary hospital was struck and damaged by artillery shells fired by Russian forces. Patients and staff were hiding in a bomb shelter at the time of the attack and were not injured.,1 березня 2022: Війська РФ обстріляли багатопрофільну лікарню із застосуванням артилерії. Пацієнти та персонал під час атаки перебували у бомбосховищі. ,"March 1, 2022: Russian troops fired a multidisciplinary hospital with artillery.Patients and staff were in the bomb shelter during the attack.",2022-03-01 00:00:00,47.44491,35.28027,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
31454,01 March 2022: Staff and patients of a maternity hospital were reportedly evacuated to a basement to safeguard from missile strikes.,1 березня 2022 року: Персонал і пацієнтів пологового будинку евакуювали у підвал через загрозу ракетних ударів.,"March 1, 2022: staff and maternity patients were evacuated into the basement because of the threat of rocket strokes.",2022-03-01 00:00:00,49.9868327,36.2082442,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
31550,01 March 2022: A hospital was fired at with grad missiles by the Russian Airforce.,"1 березня війська РФ обстріляли лікарню із застосуванням систем залпового вогню ""Град"". ","On March 1, Russian troops fired at the hospital with the use of Grad Systems.",2022-03-01 00:00:00,49.9502672359,36.157745503,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
34138,"01 March 2022: A children's hospital was fired at by Russians troops with most likely a vacuum bomb. As a result, windows and doors were shattered, and patients were evacuated.","1 березня 2022 року: Російські війська обстріляли дитячу лікарню, ймовірно, із застосуванням вакуумної бомби. В результаті атаки вибило вікна та двері, а пацієнтів евакуювали.","March 1, 2022: Russian troops fired a children's hospital, probably with the use of a vacuum bomb.As a result, the attack knocked out windows and doors, and patients were evacuated.",2022-03-01 00:00:00,50.0485685173,36.1868687818,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Air-launched""]"
33357,"01 March 2022: A hospital came under constant shelling. As a result, most of the windows were shattered, the surgery department was partly destroyed and all the ambulances were fired.","1 березня 2022 року: Лікарня зазанавала постійних обстрілів. Як наслідок, більшість вікон вибито, частково зруйновано хірургічне відділення та пошкоджено усі швидкі. ","March 1, 2022: Hospital fell constant shelling.As a result, most windows have been knocked out, partially destroyed the surgical ward and damaged all fast.",2022-03-01 00:00:00,50.4633281014,29.8001545153,1,1,1,0,0,0,0,0,"{""hospital"":true,""healthTransport"":true,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
33356,01 March 2022: A children's hospital was hit by a Russian mine.,1 березня 2022: Війська РФ осбтріяли дитяче відділення лікарні з міномета. ,"March 1, 2022: Russian troops fired at a Children's Department of Momet Hospital.",2022-03-01 00:00:00,50.513013767,30.2083058954,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
33128,01 March 2022: A hospital was damaged by Russian Army rocket strikes.,1 березня 2022 року: Внаслідок ракетних обстрілів російської армії пошкоджено лікарню.,"March 1, 2022: The hospital was damaged by the Russian army missile attacks.",2022-03-01 00:00:00,50.281184655,28.6110758577,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]",[null]
31841,01 March 2022: Health facilities were denied medicines after the town was besieged by Russians.,"1 березня 2022 року: Через облогу міста військами РФ, виникли проблеми з наданням ліків закладам охорони здоров'я. ","March 1, 2022: Due to the siege of the city by Russian troops, there were problems with providing medicines for health care institutions.",2022-03-01 00:00:00,47.0957648,37.5499621,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
